StartDate,EndDate,ResponseID,age,city,race,race_other,gender,gender_other,enroll,drive,alcohol,cann5,cann9,sim,rx,text,speed,drowsy,seatbelt,rider_alcohol,rider_cann5,rider_cann9,rider_sim,rider_rx,rider_text,rider_speed,rider_drowsy,rider_seatbelt,DD,rideshare,walk,stayover,publictransit,bikes,other_altopt,dangeralc,dangercann5,dangercann9,dangersim,dangerrx,dangertext,dangerspeed,dangerdrowsy,dangerseatbelt,legalalc,legalcann5,legalcann9,legalsim,legalrx,legaltext,legalspeed,legaldrowsy,legalseatbelt,normsalc,normscann5,normscann9,normssim,normsrx,normstext,normsspeed,normsdrowsy,normsbelt,drivertrain,drivertrain_other,driveincome,negativedrive,negativedrive_text,ridingactivity,ridingact_text,skate,skatehelmet,electricskate,skatedestination,funskate,cityskate,skatepark,sundownskate,friendskate,skatealc,skatecann5,skatecann9,skatesim,skatetext,bike,bikehelmet,electricbike,bikedestination,funbike,citybike,bikepark,sundownbike,friendbike,bikealc,bikecann5,bikecann9,bikesim,biketext,scoot,scoothelmet,escoot,scootdestination,scootfun,cityscoot,scootpark,sundownscoot,friendscoot,alcscoot,cann5scoot,cann9scoot,simscoot,textscoot,negativeriding,negativeriding_text,cannabis1,cannabis2,cannabis3,cannabis4,cann_text,drowsy1,drowsy2,drowsy3,drowsy4,drowsy_text,aid,white,black,latine,asian,multirace,northafrican,me,pnarace,notlisted,genderbin,enrollbin,drivebin,alcoholbin,cann5bin,cann9bin,simbin,rxbin,textbin,speedbin,drowsybin,seatbeltbin,dangeralc_num,dangercann5_num,dangercann9_num,dangersim_num,dangerrx_num,dangertext_num,dangerspeed_num,dangerdrowsy_num,dangerseatbelt_num,riskalc_num,riskcann5_num,riskcann9_num,risksim_num,riskrx_num,risktext_num,riskspeed_num,riskdrowsy_num,riskseatbelt_num,normsalc_bin,normscann5_bin,normscann9_bin,normssim_bin,normsrx_bin,normstext_bin,normsspeed_bin,normsdrowsy_bin,normsbelt_bin
9/21/2025 7:18,9/21/2025 7:23,R_3PRZSX0dgSb9PTr,21,Cincinnati,"Black and/or African American,Latine and/or Hispanic",,Male,,No,Yes,Never,Never,Never,Never,More than twice,Never,More than twice,More than twice,More than twice,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Unsure,Very dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Unsure,Very likely,Very likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Online,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,3,4,,2,3,4,1,,68cffaef-c51e-a5b0-33f2-16d6561e22a2,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,5,5,5,5,5,5,3,5,5,5,5,5,5,5,5,3,5,5,1,1,1,1,1,1,1,1,1
9/21/2025 7:51,9/21/2025 8:03,R_22SrOEc6R0cz56i,19,Cincinnati,White and/or European American,,Female,,No,No,,,,,,,,,,Never,Never,Never,Never,Never,Twice,Never,More than twice,Never,Never,Once,Never,Never,Never,Once,Never,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very unlikely,Somewhat unlikely,Somewhat unlikely,Very unlikely,Unsure,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,Somewhat unlikely,More than twice,More than twice,More than twice,Twice,Twice,More than twice,More than twice,More than twice,More than twice,In person,,,,,"Skateboarding/Longboarding,Bicycling (street and BMX)",,1,None,A Few,None,A Few,A Few,None,A Few,A Few,Never,Never,Never,Never,Never,3,None,None,None,A Few,A Few,None,Half,A Few,Never,Never,Never,Never,Never,,,,,,,,,,,,,,,No,,1,2,3,4,"Don't drink and drive 
",2,1,3,4,Just sleep,68d00220-46ce-e50b-cfe8-d47a4ab53bb4,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,5,4,3,5,5,5,5,5,5,1,2,2,1,3,2,2,2,2,1,1,1,1,1,1,1,1,1
9/21/2025 8:55,9/21/2025 9:02,R_3Q0m2IafUQp08c3,18,Other,White and/or European American,,Female,,No,Yes,Never,More than twice,More than twice,Once,More than twice,More than twice,More than twice,More than twice,More than twice,Once,More than twice,More than twice,Once,More than twice,Never,More than twice,Never,More than twice,More than twice,Once,More than twice,More than twice,Once,Never,Prefer not to answer,Somewhat safe,Very safe,Very safe,Somewhat safe,Somewhat dangerous,Somewhat safe,Very safe,Very dangerous,Somewhat safe,Very likely,Somewhat unlikely,Somewhat unlikely,Somewhat likely,Very likely,Somewhat likely,Somewhat unlikely,Very unlikely,Very likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,Yes,i saw like 20 car crashes yesterday on the highways . it was such a beautiful day too,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,if you wanted to keep weed off peoples hands while driving just legalize it so it becomes less addictive because it will have lower impact once everyone is smokin,1,3,4,2,dude literally sleep,68d011ba-60c7-d723-cd72-4e35f07f46ba,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,2,1,1,2,4,2,1,5,2,5,2,2,4,5,4,2,1,5,1,1,1,1,1,1,1,1,1
9/21/2025 9:04,9/21/2025 9:11,R_1JFlRoIgRS4kGrf,19,Other,White and/or European American,,Female,,No,No,,,,,,,,,,Never,Never,Never,Never,Never,Twice,Never,Never,Twice,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Unsure,Somewhat safe,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very likely,Very likely,Somewhat likely,Very likely,Very likely,Very likely,Very likely,Somewhat unlikely,Very likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Twice,More than twice,More than twice,Online,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,4,,2,3,4,1,,68d013ac-e0b5-d968-8c3a-4335cc0990b0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,5,3,2,5,5,5,5,5,4,5,5,4,5,5,5,5,2,5,1,1,1,1,1,1,1,1,1
9/21/2025 9:26,9/21/2025 9:30,R_2XgNKtQW8JkCuBw,24,Other,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,Never,Never,Once,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Once,Never,Never,Twice,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Never,Never,Never,Never,Never,Never,Never,Never,Never,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,Nothing for now . ,1,2,3,4,Nothing now,68d0190a-bfae-57cb-4f42-28e210485203,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5,5,5,4,5,5,5,5,5,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0
9/21/2025 9:41,9/21/2025 9:43,R_2f3cSRCpuKtVBM6,20,Cleveland,Black and/or African American,,Male,,No,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat safe,Somewhat dangerous,Unsure,Prefer not to answer,Very dangerous,Somewhat safe,Very safe,Very safe,Very likely,Unsure,Somewhat unlikely,Unsure,Unsure,Unsure,Unsure,Unsure,Unsure,Never,Never,Never,Never,Never,Never,Never,Never,Never,In person,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,..,1,2,3,4,,68d01c4c-7649-783e-09d3-df895fca57c2,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,5,2,4,3,,5,2,1,1,5,3,2,3,3,3,3,3,3,0,0,0,0,0,0,0,0,0
9/21/2025 9:31,9/21/2025 9:48,R_1ffrds3kOP77Egl,18,Other,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,Never,Never,More than twice,Never,Never,Never,Never,Never,Never,Never,More than twice,More than twice,More than twice,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Unsure,Very dangerous,Very dangerous,Somewhat safe,Somewhat dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Other,In person and online ,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,3,,1,2,4,3,,68d019ff-009f-5f0d-9b45-ce8ba3790ef1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,5,4,4,5,3,5,5,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9/21/2025 9:41,9/21/2025 9:50,R_A7LDas3h7yqedd7,22,Cincinnati,White and/or European American,,Male,,Yes,Yes,Never,Never,Never,Never,Never,More than twice,More than twice,Never,Never,Never,Never,Never,Never,Never,Once,More than twice,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very likely,Very likely,Unsure,Very likely,Very likely,Somewhat likely,Very likely,Somewhat unlikely,Unsure,Once,Once,More than twice,Once,Once,More than twice,More than twice,More than twice,Once,In person,,No,Yes,People trying to merge into me on the highway or swerving through traffic.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,4,1,"Everyone knows not to drink and drive, smoking and driving can be just as bad",2,1,3,4,It's not pretty to drive without your beauty sleep,68d01c59-4b9e-46e0-2aea-9c29fa9f4961,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,5,4,3,5,5,4,4,4,5,5,5,3,5,5,4,5,2,3,1,1,1,1,1,1,1,1,1
9/21/2025 10:02,9/21/2025 10:07,R_2YysmzjJd2EVbjx,23,Other,White and/or European American,,Male,,No,Yes,Never,Never,Never,Never,Never,More than twice,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,More than twice,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Unsure,Very likely,Somewhat unlikely,Very likely,Never,Once,Once,Never,More than twice,More than twice,More than twice,More than twice,More than twice,Online,,No,Yes,"Drivers on their phone, speeding. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,3,,2,1,4,3,,68d0217e-913d-b1ed-0964-6382a409a3db,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,5,5,5,5,5,4,4,4,5,5,5,5,5,5,3,5,2,5,0,1,1,0,1,1,1,1,1
9/21/2025 10:16,9/21/2025 10:24,R_1LiKihPes9jHXKc,20,Dayton,White and/or European American,,Female,,Yes,Yes,Twice,Twice,Never,Never,Never,More than twice,Twice,More than twice,Never,Never,Twice,Never,Never,Twice,More than twice,Twice,Twice,Never,Once,Twice,More than twice,More than twice,Never,Never,Never,Very dangerous,Unsure,Somewhat dangerous,Very dangerous,Unsure,Very dangerous,Somewhat dangerous,Unsure,Very dangerous,Very likely,Somewhat unlikely,Somewhat unlikely,Somewhat likely,Somewhat unlikely,Somewhat likely,Somewhat likely,Somewhat unlikely,Unsure,Twice,Twice,More than twice,Twice,Once,Once,Never,Twice,Prefer not to answer,Online,,No,Yes,A car accident happened right in front of me ,"Bicycling (street and BMX),Horseback riding",,,,,,,,,,,,,,,,7,All,A Few,None,Half,A Few,Half,Half,A Few,Never,Twice,Never,Never,Once,,,,,,,,,,,,,,,No,,2,1,4,3,It’s better to be safe then sorry ,3,4,1,2,N/A,68d024bc-a4d0-053e-0e96-295aca28ecaa,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1,1,0,5,3,4,5,3,5,4,3,5,5,2,2,4,2,4,4,2,3,1,1,1,1,1,1,0,1,
9/21/2025 11:01,9/21/2025 11:05,R_2Bh9ECu6aw26g9n,19,Cincinnati,White and/or European American,,Male,,Yes,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Twice,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very likely,Very likely,Somewhat likely,Very likely,Somewhat likely,Very likely,Very likely,Very likely,Somewhat likely,Once,Twice,Once,Once,Once,Once,Once,Once,Once,Online,,No,Yes,"The signage was unclear on a turn, so another car almost hit me",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,1,4,2,3,,68d02f3c-9153-5d45-4124-d6615afdd73c,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,5,4,5,4,5,5,5,5,5,5,5,4,5,4,5,5,5,4,1,1,1,1,1,1,1,1,1
9/21/2025 11:07,9/21/2025 11:11,R_3CCJh0SLOgdr7K0,24,Cincinnati,White and/or European American,,Female,,No,Yes,Once,Twice,More than twice,More than twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Twice,Once,Once,Once,Once,Once,Once,Once,Twice,Twice,More than twice,More than twice,More than twice,Very safe,Very safe,Very safe,Very safe,Very safe,Very safe,Very safe,Very safe,Very safe,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,More than twice,Twice,More than twice,Twice,More than twice,Twice,Twice,More than twice,Twice,In person,,"Yes, for rideshare (e.g., Uber, Lyft)",Yes,Almost being hit,"Skateboarding/Longboarding,Bicycling (street and BMX),Horseback riding",,5,A Few,Half,A Few,Half,A Few,Half,Half,A Few,Once,Twice,Twice,Twice,Once,7,A Few,Half,Half,A Few,Half,A Few,Half,A Few,Twice,Twice,Twice,Twice,Twice,,,,,,,,,,,,,,,No,,1,2,3,4,,2,1,3,4,Car not starting ,68d0308e-b8b4-2975-8ed1-127e6869a29f,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1
9/21/2025 11:35,9/21/2025 11:38,R_elCg4hE1AjPvGeJ,22,Cincinnati,Black and/or African American,,Female,,No,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Once,More than twice,Twice,Once,Never,Twice,Twice,Once,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,1,2,3,4,,68d03706-1e8c-bea0-5b0a-c3188b43c926,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
9/21/2025 11:55,9/21/2025 12:07,R_z2U43cBchWDVDhL,20,Cincinnati,Black and/or African American,,Male,,No,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Once,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very likely,Somewhat likely,Unsure,Very likely,Somewhat unlikely,Unsure,Somewhat unlikely,Very unlikely,Somewhat likely,Twice,Never,More than twice,Twice,More than twice,More than twice,More than twice,Once,More than twice,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,idk it would help ig idk,2,1,4,3,idk dont do it lol,68d03b31-44ed-1f64-caed-c2e1ce399e57,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,4,4,4,5,4,3,5,2,3,2,1,4,1,0,1,1,1,1,1,1,1
9/21/2025 12:37,9/21/2025 12:44,R_R9x50pl2RJGxQat,18,Other,White and/or European American,,Female,,No,No,,,,,,,,,,Never,Never,Never,Never,Never,Never,More than twice,Never,More than twice,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very likely,Very unlikely,Very unlikely,Very likely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,Very unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Online,,,,,Bicycling (street and BMX),,,,,,,,,,,,,,,,1,None,None,None,All,None,None,None,None,Never,Never,Never,Never,Never,,,,,,,,,,,,,,,No,,4,3,2,1,It is not safe,4,3,1,2,It is not safe,68d04567-505f-5674-f57f-b6f9047a20fc,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,5,5,5,5,5,5,4,5,5,5,1,1,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9/21/2025 12:48,9/21/2025 12:53,R_269koDiZ9KaajFp,19,Other,White and/or European American,,Female,,No,No,,,,,,,,,,More than twice,Never,Never,Never,More than twice,More than twice,Never,More than twice,Never,Never,Never,Never,More than twice,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Somewhat unlikely,Somewhat unlikely,Somewhat likely,Somewhat likely,Somewhat likely,Somewhat likely,Very likely,Somewhat unlikely,Somewhat likely,Never,Never,Never,Never,Never,More than twice,Never,More than twice,Never,I didn't complete a driver training course prior to receiving my driver's license,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,We could have more public transportation ,1,2,3,4,This one is more harder to prevent,68d04856-e51e-91ce-54e7-f572034cfbc0,1,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,5,5,5,5,5,4,5,4,5,2,2,4,4,4,4,5,2,4,0,0,0,0,0,1,0,1,0
9/21/2025 12:55,9/21/2025 1:06,R_2XgJo8s05CzZXti,18,Cleveland,White and/or European American,,Male,,Yes,Yes,Once,More than twice,More than twice,Once,More than twice,Never,Once,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Never,Once,More than twice,More than twice,More than twice,More than twice,More than twice,Never,Never,Never,More than twice,Somewhat dangerous,Very dangerous,Unsure,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Somewhat safe,Somewhat safe,Somewhat likely,Very likely,Very likely,Very unlikely,Somewhat likely,Very unlikely,Somewhat unlikely,Very likely,Unsure,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Twice,More than twice,More than twice,In person,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",,,"Bicycling (street and BMX),Surfing",,,,,,,,,,,,,,,,4,A Few,None,Half,Half,None,None,None,None,Never,Never,Never,Never,Never,,,,,,,,,,,,,,,No,,1,2,3,4,,1,3,2,4,,68d04998-be7d-cda4-b823-33a250c1ff31,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,1,4,5,3,5,5,5,4,2,2,4,5,5,1,4,1,2,5,3,1,1,1,1,1,1,1,1,1
9/21/2025 1:12,9/21/2025 1:17,R_3dE4lU9GYcJ6jHv,19,Other,White and/or European American,,Female,,No,Yes,Prefer not to answer,More than twice,More than twice,Prefer not to answer,Never,Twice,More than twice,More than twice,More than twice,Never,Never,Never,Never,Never,Never,More than twice,Never,Never,Never,More than twice,Twice,Twice,Never,Never,Never,Unsure,Somewhat safe,Somewhat safe,Somewhat dangerous,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Prefer not to answer,Very likely,Unsure,Very unlikely,Somewhat likely,Very likely,Unsure,Somewhat unlikely,Somewhat unlikely,Very unlikely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,Online,,"Yes, for delivery (e.g., Amazon Flex, DoorDash, Instacart)",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,4,3,Idk,3,1,2,4,Idk,68d04dc2-c709-d497-7988-65c4e7203c5a,1,0,0,0,0,0,0,0,0,1,0,1,,1,1,,0,1,1,1,1,3,2,2,4,5,4,4,4,,5,3,1,4,5,3,2,2,1,1,1,1,1,1,1,1,1,1
9/21/2025 1:28,9/21/2025 1:33,R_1ie5QzHpmGbAUlQ,23,Other,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,Once,Never,More than twice,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,2,1,3,4,,68d05176-7772-fe75-6abf-c18cc9f0cf6a,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1
9/21/2025 1:46,9/21/2025 1:56,R_2zOo6hBz0GswvjG,18,Other,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,Never,More than twice,Never,Never,Never,Never,Never,Never,Never,Never,More than twice,Never,Never,Never,Never,Never,Never,Never,Never,Never,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Unsure,Somewhat dangerous,Very dangerous,Somewhat likely,Unsure,Somewhat likely,Very likely,Very likely,Unsure,Very likely,Unsure,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,Yes,Someone was not paying attention and when they went to turn they nearly crashed into my vehicle at a stop sign.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,How will your friends and family react if god forbid you get into a fatal accident because you didn’t choose to get a designated driver and/or stay sober.,3,1,4,2,Allow yourself a routine sleep schedule so you can avoid driving while being drowsy and put yourself at risk.,68d055e5-f7d5-f6ac-60ff-a24738e6112e,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,4,5,5,5,5,4,3,4,5,4,3,4,5,5,3,5,3,4,1,1,1,1,1,1,1,1,1
9/21/2025 1:57,9/21/2025 2:01,R_1mJYVBpXMND77sv,19,Other,White and/or European American,,Female,,Yes,Yes,Never,Never,Never,Never,Never,Never,Never,Twice,Never,Never,Never,Never,Once,Never,Never,Once,Never,Once,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Unsure,Unsure,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat likely,Somewhat likely,Somewhat unlikely,Very likely,Somewhat likely,Somewhat likely,Very likely,Somewhat unlikely,Somewhat likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,2,Nothing ,4,3,2,1,,68d057f0-114c-07e7-3333-d693a0e7e39b,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,5,3,3,4,5,5,5,5,5,4,4,2,5,4,4,5,2,4,1,1,1,1,1,1,1,1,1
9/21/2025 1:57,9/21/2025 2:02,R_czQ24PZmTKWk22d,19,Cincinnati,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Twice,Never,More than twice,More than twice,Never,Never,Never,Somewhat dangerous,Very safe,Very safe,Very dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Somewhat dangerous,Very dangerous,Somewhat likely,Somewhat unlikely,Very unlikely,Somewhat likely,Very likely,Very likely,Very likely,Somewhat likely,Very likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,I didn't complete a driver training course prior to receiving my driver's license,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,1,2,3,4,,68d05868-9e69-d733-3816-e8b4332bc636,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4,1,1,5,4,4,4,4,5,4,2,1,4,5,5,5,4,5,1,1,1,1,1,1,1,1,1
9/21/2025 1:58,9/21/2025 2:06,R_rjNoFFE8JQbS5Il,24,Other,White and/or European American,,Female,,No,Yes,Never,Never,Never,Never,Never,More than twice,Never,Once,Never,Never,Never,Never,Never,Never,More than twice,Never,Once,Never,Never,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very likely,Very likely,Somewhat likely,Very likely,Very likely,Very unlikely,Somewhat unlikely,Very unlikely,Very unlikely,More than twice,More than twice,More than twice,Twice,Twice,More than twice,Twice,More than twice,Once,In person,,No,Yes,Someone pulled out right In front of me while I was going 60mph.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,1,4,,2,1,4,3,,68d05862-2560-de1f-61a9-de073f2c0974,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,5,5,4,5,5,5,5,4,5,5,5,4,5,5,1,2,1,1,1,1,1,1,1,1,1,1,1
9/21/2025 2:23,9/21/2025 2:26,R_1MTmbzqOqqHGWTY,23,Other,White and/or European American,,Female,,Yes,Yes,Never,Never,Never,Never,Never,More than twice,More than twice,Never,Never,Never,Never,Never,Never,Never,More than twice,More than twice,Never,Never,Once,Never,Never,Never,Never,Never,Never,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Very dangerous,Somewhat dangerous,Very dangerous,Very dangerous,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,Very likely,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,More than twice,In person,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,,1,2,3,4,,68d05e66-bd3a-e00a-c022-c3eee6424b5d,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1
